,appId,title,gov_name,summary,developer
9899,ru.mail,free video calls and chat,pemerintah kota kabupaten Aceh Besar,Instant messaging app with Chat rooms. Encrypted and safe free video calling!,Mail.Ru Group
9900,com.mastertechindonesia.pangoje,Pangoje',pemerintah kota kabupaten Luwu Timur,There for you,PT Master Tech Indonesia
9901,com.thrqsytr.sipberguna,SIPBERGUNA - KAB LUWU UTARA,pemerintah kota kabupaten Luwu Timur,SIPBERGUNA - Periodic Inspection Information System State Building,Muh Zia ul Haq
9902,id.co.creacle.apps.bappedaluwu,Medcer Bappeda Kab. Luwu,pemerintah kota kabupaten Luwu Timur,Luwu Regency Bappeda &amp; R &amp; D Media Center,MI Studio
9903,id.co.gemasolusindo.absensibangkalan,Apel Digital Kab. Bangkalan,pemerintah kota kabupaten Luwu Timur,A system that simplifies ASNs in MORNING APPLICATION,PT. GEMA SOLUSINDO UTAMA
9904,com.fsp.android.c,GPS Phone Tracker & Mileage Tracker,pemerintah kota kabupaten Luwu Timur,Use this GPS tracker to keep tabs on driving behavior and mileage,Family Safety Production
9905,com.rkgames.smashywanted,Smashy Road: Wanted,pemerintah kota kabupaten Luwu Timur,You are WANTED! Take your driving to new heights! And unlock all 90 cars.,Bearbit Studios B.V.
9906,com.oovoo,"ooVoo Video Calls, Messaging & Stories",pemerintah kota kabupaten Luwu Timur,"Join a community of over 180M users! Video chat, message &amp; find amazing stories",ooVoo LLC
9907,id.go.tangerangkab.asng,ASN-G Kab. Tangerang,pemerintah kota kabupaten Luwu Timur,Gemilang State Civil Service Apparatus (ASN-G) Tangerang Regency,Pemkab Tangerang
9908,com.waplog.social,Waplog - Dating App to Chat & Meet New People,pemerintah kota kabupaten Luwu Timur,"Best dating app to video chat, send voice messages and meet local singles 💑",Waplog Dating Apps
9909,me.dingtone.app.im,"Free Phone Call App, Free Texting + Calling Number",pemerintah kota kabupaten Luwu Timur,"Free WiFi calling app, free call and text app, free phone number for prank calls","Dingtone, Inc."
9910,com.prime.studio.apps.route.finder.map,GPS Route Finder : Maps Navigation & Directions,pemerintah kota kabupaten Luwu Timur,"GPS Route Finder show shortest GPS route, Maps Navigation &amp; Distance Calculator",Luko Parallel App Pvt Ltd
9911,com.maluku.eabsensi,E-Absensi,pemerintah kota kabupaten Luwu Timur,E-Attendance is a digital presence application with a geofencing system,Muhammad Hafid
9912,com.jiubang.go.music,"GO Music - Offline & online music, free MV, MP3",pemerintah kota kabupaten Luwu Timur,"🔥GO Music has unlimited hot songs, offline music, free MV. Download it now!",GOMO Live
9913,com.twoo,Twoo - Meet New People,pemerintah kota kabupaten Luwu Timur,"Meet People Nearby. Chat, date and GO LIVE!",MassiveMedia
9914,com.opera.app.news,Opera News: Breaking Local & US Headlines,pemerintah kota kabupaten Luwu Timur,🇺🇸 Daily National News &amp; Breaking News in the US - your leading local News app,Opera
9915,com.sygic.aura,Sygic GPS Navigation & Offline Maps,pemerintah kota kabupaten Luwu Timur,Sygic GPS Navigation with 3D offline maps is compatible with Android Auto.,Sygic.
9916,com.taggedapp,"Tagged - Meet, Chat & Dating",pemerintah kota kabupaten Luwu Timur,Chill and Chat with Tagged Live Video 🥳<br>⚡The #1 App with Over 300Mil peeps⚡,Ifwe Inc.
9917,mbinc12.mb32b,Free Music MP3 Player (Download LITE),pemerintah kota kabupaten Luwu Timur,Free Legal Music &amp; MP3 Player! (not MP3 music downloader or free music download),MixerBox© - Music & MP3 Player App Free Download
9918,org.wikipedia,Wikipedia,pemerintah kota kabupaten Luwu Timur,"The official app for Wikipedia, the world’s largest source of information.",Wikimedia Foundation
9919,com.onex.mobilenumberlocator.callerid.mobile.number.locator.caller.location.tracker,Mobile Number Location - Phone Call Locator,pemerintah kota kabupaten Luwu Timur,"No.1 App for Caller ID &amp; Call Block, True Mobile Caller Location, Mobile Locator",Onex Apps
9920,com.heliosinteractive.ben10,Ben 10: Alien Experience,pemerintah kota kabupaten Luwu Timur,Battle bad guys in augmented reality and turn your selfies into Ben 10’s aliens!,Cartoon Network
9921,block.app.wars,Block City Wars: Pixel Shooter with Battle Royale,pemerintah kota kabupaten Luwu Timur,"Try FPS command modes: battle royale, robot clash &amp; free fire with theft auto!",D-Games Apps
9922,com.gameinsight.airport,Airport City - transport manager,pemerintah kota kabupaten Luwu Timur,"Collect all sorts of airplanes, customize your airport, and live like a tycoon!",Game Insight
9923,com.epicwaronline.ms,Mobile Strike,pemerintah kota kabupaten Luwu Timur,"The world&#39;s largest MMO with the biggest action hero, Arnold Schwarzenegger!",Epic War
9924,com.craftgames.worldcrft,WorldCraft: 3D Build & Block Craft,pemerintah kota kabupaten Luwu Timur,Feel bored? Craft Mini World 3D from Block with Worldwide Community for Free!,"Playlabs, LLC"
9925,com.heliosinteractive.ben10,Ben 10: Alien Experience,pemerintah kota kabupaten Bima,Battle bad guys in augmented reality and turn your selfies into Ben 10’s aliens!,Cartoon Network
9926,kpd.lawusapaall,Pennsylvania Statutes 2021 (all free offline),pemerintah kota kabupaten Bima,Pennsylvania Statutes and Constitution 2021,KPDeV
9927,com.fsp.android.c,GPS Phone Tracker & Mileage Tracker,pemerintah kota kabupaten Bima,Use this GPS tracker to keep tabs on driving behavior and mileage,Family Safety Production
9928,com.rkgames.smashywanted,Smashy Road: Wanted,pemerintah kota kabupaten Bima,You are WANTED! Take your driving to new heights! And unlock all 90 cars.,Bearbit Studios B.V.
9929,com.mousemobile.explorationcraft,Exploration Lite Craft,pemerintah kota kabupaten Bima,Exploration Craft is #1 open world sandbox game featuring building and crafting.,CanaryDroid
9930,com.opera.app.news,Opera News: Breaking Local & US Headlines,pemerintah kota kabupaten Bima,🇺🇸 Daily National News &amp; Breaking News in the US - your leading local News app,Opera
9931,com.socialquantum.acityint,Megapolis: city building simulator. Urban strategy,pemerintah kota kabupaten Bima,Develop business facilities and increase the wealth of your town!,Social Quantum Ltd
9932,com.google.android.apps.youtube.kids,YouTube Kids,pemerintah kota kabupaten Bima,Encourage kids to discover the world with a suite of parental controls,Google LLC
9933,com.yottagames.mafiawar,Mafia City,pemerintah kota kabupaten Bima,Become the revered Godfather.That&#39;s How Mafia Works!,YottaGame
9934,com.gameinsight.airport,Airport City - transport manager,pemerintah kota kabupaten Bima,"Collect all sorts of airplanes, customize your airport, and live like a tycoon!",Game Insight
9935,block.app.wars,Block City Wars: Pixel Shooter with Battle Royale,pemerintah kota kabupaten Bima,"Try FPS command modes: battle royale, robot clash &amp; free fire with theft auto!",D-Games Apps
9936,com.epicwaronline.ms,Mobile Strike,pemerintah kota kabupaten Bima,"The world&#39;s largest MMO with the biggest action hero, Arnold Schwarzenegger!",Epic War
9937,com.htc.cs.identity,HTC Account—Services Sign-in,pemerintah kota kabupaten Bima,Sign in for all your HTC services using one account.,HTC Corporation
9938,com.jiubang.go.music,"GO Music - Offline & online music, free MV, MP3",pemerintah kota kabupaten Bima,"🔥GO Music has unlimited hot songs, offline music, free MV. Download it now!",GOMO Live
9939,com.hsyecheng.blockworldcraft,World Building Craft,pemerintah kota kabupaten Bima,"#1 Block World Crafting simulator – If you can imagine it, you can build it!",Candy Mobile
9940,com.wwe.universe,WWE,pemerintah kota kabupaten Bima,"Download the WWE app for the latest news, announcements, results and more!","WWE, Inc."
9941,com.playappking.busrush,Bus Rush,pemerintah kota kabupaten Bima,Bus Rush is an amazing running game for Android! Start running now!,Play365
9942,com.prime.studio.apps.route.finder.map,GPS Route Finder : Maps Navigation & Directions,pemerintah kota kabupaten Bima,"GPS Route Finder show shortest GPS route, Maps Navigation &amp; Distance Calculator",Luko Parallel App Pvt Ltd
9943,me.dingtone.app.im,"Free Phone Call App, Free Texting + Calling Number",pemerintah kota kabupaten Bima,"Free WiFi calling app, free call and text app, free phone number for prank calls","Dingtone, Inc."
9944,com.waplog.social,Waplog - Dating App to Chat & Meet New People,pemerintah kota kabupaten Bima,"Best dating app to video chat, send voice messages and meet local singles 💑",Waplog Dating Apps
9945,com.yellowpages.android.ypmobile,YP - The Real Yellow Pages,pemerintah kota kabupaten Bima,"Quickly find great local businesses, view menus, find cheap gas &amp; more with YP.",Yellowpages
9946,com.hatsune.eagleee,Scooper News: Local News & Viral Videos Around You,pemerintah kota kabupaten Bima,"Follow Local and global trending News, viral videos, with or without data",Transbyte App
9947,com.outfit7.talkingtom2free,Talking Tom Cat 2,pemerintah kota kabupaten Bima,The original Talking Tom Cat is back - and better than ever.,Outfit7 Limited
9948,com.wb.goog.dc.legends,DC Legends: Fight Superheroes,pemerintah kota kabupaten Bima,Collect &amp; Level Up DC Superheroes &amp; Villains in the Ultimate Battle for Justice!,Warner Bros. International Enterprises
9949,com.google.android.play.games,Google Play Games,pemerintah kota kabupaten Bima,"Play games instantly, save progress, and earn achievements.",Google LLC
9950,com.fsp.android.c,GPS Phone Tracker & Mileage Tracker,pemerintah kota kabupaten Nias Barat,Use this GPS tracker to keep tabs on driving behavior and mileage,Family Safety Production
9951,com.jiubang.go.music,"GO Music - Offline & online music, free MV, MP3",pemerintah kota kabupaten Nias Barat,"🔥GO Music has unlimited hot songs, offline music, free MV. Download it now!",GOMO Live
9952,com.prime.studio.apps.route.finder.map,GPS Route Finder : Maps Navigation & Directions,pemerintah kota kabupaten Nias Barat,"GPS Route Finder show shortest GPS route, Maps Navigation &amp; Distance Calculator",Luko Parallel App Pvt Ltd
9953,com.sygic.aura,Sygic GPS Navigation & Offline Maps,pemerintah kota kabupaten Nias Barat,Sygic GPS Navigation with 3D offline maps is compatible with Android Auto.,Sygic.
9954,com.mousemobile.explorationcraft,Exploration Lite Craft,pemerintah kota kabupaten Nias Barat,Exploration Craft is #1 open world sandbox game featuring building and crafting.,CanaryDroid
9955,com.opera.app.news,Opera News: Breaking Local & US Headlines,pemerintah kota kabupaten Nias Barat,🇺🇸 Daily National News &amp; Breaking News in the US - your leading local News app,Opera
9956,com.oovoo,"ooVoo Video Calls, Messaging & Stories",pemerintah kota kabupaten Nias Barat,"Join a community of over 180M users! Video chat, message &amp; find amazing stories",ooVoo LLC
9957,com.google.earth,Google Earth,pemerintah kota kabupaten Nias Barat,Find satellite images of any location. Discover cities and mountains with tours.,Google LLC
9958,app.zenly.locator,"Zenly - Your map, your people",pemerintah kota kabupaten Nias Barat,From Snap Inc.,ZENLY
9959,com.rkgames.smashywanted,Smashy Road: Wanted,pemerintah kota kabupaten Nias Barat,You are WANTED! Take your driving to new heights! And unlock all 90 cars.,Bearbit Studios B.V.
9960,mbinc12.mb32b,Free Music MP3 Player (Download LITE),pemerintah kota kabupaten Nias Barat,Free Legal Music &amp; MP3 Player! (not MP3 music downloader or free music download),MixerBox© - Music & MP3 Player App Free Download
9961,me.dingtone.app.im,"Free Phone Call App, Free Texting + Calling Number",pemerintah kota kabupaten Nias Barat,"Free WiFi calling app, free call and text app, free phone number for prank calls","Dingtone, Inc."
9962,org.wikipedia,Wikipedia,pemerintah kota kabupaten Nias Barat,"The official app for Wikipedia, the world’s largest source of information.",Wikimedia Foundation
9963,com.google.android.projection.gearhead,Android Auto,pemerintah kota kabupaten Nias Barat,"Control maps, media and messaging, with the Google Assistant while you drive",Google LLC
9964,com.waplog.social,Waplog - Dating App to Chat & Meet New People,pemerintah kota kabupaten Nias Barat,"Best dating app to video chat, send voice messages and meet local singles 💑",Waplog Dating Apps
9965,com.twoo,Twoo - Meet New People,pemerintah kota kabupaten Nias Barat,"Meet People Nearby. Chat, date and GO LIVE!",MassiveMedia
9966,com.mapswithme.maps.pro,"MAPS.ME – Offline maps, travel guides & navigation",pemerintah kota kabupaten Nias Barat,Worldwide offline navigation with maps and driving directions🗺,MAPS.ME (CYPRUS) LTD
9967,com.til.timesnews,"India News, Latest News App, Live News Headlines",pemerintah kota kabupaten Nias Barat,"News App: Live News, Latest News in Hindi, Tamil, Telugu &amp; 9 Indian languages",Times Internet Limited
9968,com.hatsune.eagleee,Scooper News: Local News & Viral Videos Around You,pemerintah kota kabupaten Nias Barat,"Follow Local and global trending News, viral videos, with or without data",Transbyte App
9969,com.taggedapp,"Tagged - Meet, Chat & Dating",pemerintah kota kabupaten Nias Barat,Chill and Chat with Tagged Live Video 🥳<br>⚡The #1 App with Over 300Mil peeps⚡,Ifwe Inc.
9970,com.particlenews.newsbreak,NewsBreak: Local News that Connects the Community,pemerintah kota kabupaten Nias Barat,Reconnect with your neighborhood and stay updated with local news near you!,Particle Media Inc.
9971,com.craftgames.worldcrft,WorldCraft: 3D Build & Block Craft,pemerintah kota kabupaten Nias Barat,Feel bored? Craft Mini World 3D from Block with Worldwide Community for Free!,"Playlabs, LLC"
9972,com.socialquantum.acityint,Megapolis: city building simulator. Urban strategy,pemerintah kota kabupaten Nias Barat,Develop business facilities and increase the wealth of your town!,Social Quantum Ltd
9973,com.outfit7.talkingtom2free,Talking Tom Cat 2,pemerintah kota kabupaten Nias Barat,The original Talking Tom Cat is back - and better than ever.,Outfit7 Limited
9974,com.zillow.android.zillowmap,Zillow: Find Houses for Sale & Apartments for Rent,pemerintah kota kabupaten Nias Barat,"Buy Homes, Rent Apartments &amp; Sell Real Estate: Open Houses &amp; Homes for Rent",Zillow
9975,com.inpoksb.app,InPo KSB,pemerintah kota kabupaten Sumbawa Barat,Information System and Investment Potential of West Sumbawa Regency (InPo KSB),DPMPTSP Kab. Sumbawa Barat
9976,id.go.sumbawabaratkab.sibosang,SIBOSANG,pemerintah kota kabupaten Sumbawa Barat,SIBOSANG - Bumdes Solutif and Gemilang Online Information System,Pemda Kabupaten Sumbawa Barat
9977,com.warta.berita.ntb.bangkitlaboratory,Warta Berita NTB : Berita Nusa Tenggara Barat,pemerintah kota kabupaten Sumbawa Barat,The most complete regional news portal application for West Nusa Tenggara Province (NTB).,Bangkit Laboratory
